16276	FBXL20
16277	AJUBA
16278	ALKBH6
16279	IGSF21
16280	LSM10
16281	PNMA6A
16282	TOX2
16283	C1orf94
16284	ATG4D
16285	SNHG7
16286	MFSD5
16287	DISP1
16288	FRMD5
16289	MIR22HG
16290	FAM222A-AS1
16291	CEP19
16292	FAM83A
16293	ARHGAP19
16294	COX14
16295	PPP1R16A
16296	JMJD1C-AS1
16297	RBM17
16298	PIGY
16299	UBL7
16300	URB1-AS1
16301	MGC16275
16302	FAM86B1
16303	BFSP2-AS1
16304	RERG
16305	PHYKPL
16306	MGC16025
16307	TCEAL3
16308	TMEM128
16309	TMEM141
16310	USP45
16311	CFAP300
16312	TMEM241
16313	REPS1
16314	TMEM60
16315	ARRDC1-AS1
16316	SMIM3
16317	SNHG12
16318	H2AC12
16319	H2BC12
16320	KRTAP9-4
16321	KRTAP4-1
16322	KRTAP4-5
16323	KRTAP4-3
16324	KRTAP4-2
16325	KRTAP3-3
16326	KRTAP2-4
16327	ATCAY
16328	COL27A1
16329	FBF1
16330	H2AC3P
16331	PPIL4
16332	ERVE-1
16333	PAQR8
16334	BAGE5
16335	BAGE4
16336	BAGE3
16337	BAGE2
16338	ABCC11
16339	LGALS12
16340	KRT90P
16341	KRTAP2-5P
16342	KRT89P
16343	KRTAP3-4P
16344	KRTAP9-11P
16345	KRT88P
16346	KRT87P
16347	SHISAL1
16348	KRTAP4-16
16349	SHANK3
16350	DGCR6L
16351	SYDE1
16352	TRIM5
16353	ZCCHC3
16354	ALG2
16355	MYLK2
16356	STRIP1
16357	KIAA1656
16358	RIMBP3
16359	MICALL1
16360	TUBGCP6
16361	KIAA1671
16362	SNORD14B
16363	SNORD14C
16364	SNORD14D
16365	SNORD14E
16366	FAM207A
16367	RGS8
16368	EAF1
16369	DNAJC14
16370	NKD1
16371	NKD2
16372	SLC22A16
16373	SLC45A3
16374	RHPN2
16375	ZIC5
16376	CCNB3
16377	ZCRB1
16378	CABS1
16379	STON2
16380	DOCK7
16381	HELZ2
16382	KNDC1
16383	DCLK3
16384	LRRCC1
16385	CNTNAP4
16386	ZFHX2
16387	KIAA1755
16388	ITPRIP
16389	UNK
16390	CFAP74
16391	TSPYL5
16392	DISP2
16393	TNKS1BP1
16394	CIPC
16395	DIXDC1
16396	CEP295
16397	ZNF518B
16398	TANC1
16399	FHDC1
16400	ZC3H12C
16401	SSH2
16402	SELENOI
16403	LBX2
16404	GFM1
16405	SCIN
16406	CCDC65
16407	DNAJC5B
16408	TSLP
16409	PSKH2
16410	RPS19P1
16411	RPS19P2
16412	RPPH1
16413	SCAR3
16414	MCOPCB1
16415	BDET
16416	ACRPS
16417	DFNA18
16418	SCRT2
16419	MBD3L1
16420	GALP
16421	RPL12P12
16422	GTPBP10
16423	YWHAZP5
16424	HSFY1
16425	RPS2P7
16426	ARPC3P1
16427	PNPT1
16428	RPL7AP50
16429	GGACT
16430	ANKRD13A
16431	RRP36
16432	TRIM4
16433	LINC01621
16434	NUFIP1P1
16435	RSPH1
16436	UMODL1
16437	IGHV3-30-5
16438	SERPINB12
16439	SERPINB11
16440	WNT3A
16441	HPS4
16442	LMLN
16443	SIGLEC10
16444	GAL3ST3
16445	NAV3
16446	NAV1
16447	NAV2
16448	PPP1R3F
16449	KCNK17
16450	CHRFAM7A
16451	ULK4P3
16452	ULK4P1
16453	ARHGAP11B
16454	LOC89844
16455	ABCC10
16456	FGD3
16457	FCHSD1
16458	ATG16L2
16459	MVB12B
16460	KLHL6
16461	SIGLEC12
16462	SEC16B
16463	PLCZ1
16464	TRIM15
16465	AQP10
16466	SLC25A21
16467	CFAP91
16468	TPD52L3
16469	OR6W1P
16470	LHX4
16471	FATE1
16472	SLAMF9
16473	ZNF628
16474	KBTBD6
16475	DYNC2I2
16476	TMEM116
16477	UBE3B
16478	BMERB1
16479	PAPLN
16480	RHOT2
16481	GLB1L2
16482	KLC4
16483	SAPCD2
16484	RSPRY1
16485	DPH6
16486	MIDN
16487	KIR3DX1
16488	SYT8
16489	FLJ20021
16490	UBE3D
16491	FAM181A
16492	CCDC120
16493	LACRT
16494	ZNF30
16495	PHLDB2
16496	VWA5B2
16497	TMEM250
16498	TSR2
16499	KRT8P12
16500	KCNH7
16501	BTBD6
16502	TSPAN18
16503	EFCAB11
16504	HS6ST2
16505	FRMD7
16506	EMILIN3
16507	RPL7P6
16508	SYS1
16509	WFDC8
16510	SNX21
16511	ZSWIM1
16512	UCN2
16513	KIAA2013
16514	ZNF551
16515	LOC90246
16516	UNC5A
16517	OTULIN
16518	OLMALINC
16519	CEACAM21
16520	EFCAB12
16521	KLHL13
16522	TP53I13
16523	TGIF2LX
16524	ZNF616
16525	ZNF766
16526	CCDC97
16527	THAP3
16528	EXOC3L2
16529	ZNF468
16530	ZNF160
16531	FER1L5
16532	MAGOH3P
16533	CTU1
16534	MACIR
16535	FAM110B
16536	SAMD1
16537	DCAF15
16538	TICRR
16539	MED30
16540	TMEM41A
16541	IFT20
16542	MCFD2
16543	CCDC32
16544	KNSTRN
16545	ATP6V1E2
16546	BMF
16547	ZNF622
16548	ERI1
16549	GADD45GIP1
16550	ZNF835
16551	TMEM263
16552	FAM95A
16553	LRRC46
16554	SCRN2
16555	YIF1B
16556	MLIP
16557	SHF
16558	DUOXA1
16559	STPG1
16560	MCU
16561	CCDC74A
16562	ZNF799
16563	TIMM29
16564	AOC4P
16565	ZNF625
16566	ZNF700
16567	ZNF439
16568	LYRM7
16569	ERVH48-1
16570	STARD13
16571	LINC00473
16572	N4BP2L1
16573	ZFAND2A
16574	COX19
16575	ZNF486
16576	TGIF2LY
16577	TBL1Y
16578	CARMIL3
16579	PPP1R3E
16580	LRSAM1
16581	CCDC126
16582	SEC11C
16583	FAM104B
16584	PAGE5
16585	TENM3-AS1
16586	PYGO2
16587	CEP95
16588	ANGEL2
16589	PIP4P1
16590	PRMT9
16591	ZNF479
16592	CCDC189
16593	TCEAL8
16594	ZNF598
16595	SPOCD1
16596	NT5C3AP1
16597	JPT2
16598	SPSB3
16599	IL33
16600	DMAC1
16601	ZNF697
16602	TRIM41
16603	ESAM
16604	ADCK2
16605	DHX57
16606	ZNF251
16607	KIFC2
16608	CREB3L1
16609	FMNL3
16610	CERS5
16611	DPP9
16612	CCDC149
16613	AP5B1
16614	CCDC34
16615	ANKRD30A
16616	TRIM47
16617	ZNF682
16618	L3MBTL4
16619	SLC25A46
16620	TMEM67
16621	RAPGEF4-AS1
16622	TIGD7
16623	IGFN1
16624	SCARF2
16625	NUP210L
16626	ABHD17AP5
16627	GGTLC2
16628	SLC39A13
16629	BOD1
16630	MSANTD3
16631	LMF2
16632	C12orf29
16633	R3HDM4
16634	TMEM259
16635	GUSBP11
16636	DERL3
16637	DDX60L
16638	IGLL3P
16639	LRP5L
16640	CDKN2AIPNL
16641	ANKRD40
16642	LIF-AS2
16643	UAP1L1
16644	SNORD107
16645	ZNF502
16646	SESTD1
16647	PLEKHA3P1
16648	BTF3L4
16649	CCDC74B
16650	ATP23
16651	RCCD1
16652	FAAP24
16653	RNF185
16654	LOC91450
16655	ACBD5
16656	PKDCC
16657	ISX
16658	COL23A1
16659	PCED1B
16660	ANKRD44
16661	RSAD2
16662	UBXN11
16663	LOC91548
16664	RPS2P40
16665	MTRFR
16666	RPS19BP1
16667	PLXNA4
16668	ZNF830
16669	SLFN11
16670	RASL10B
16671	CHURC1
16672	DEPDC7
16673	NEXN
16674	TDRD12
16675	ATPAF2
16676	BOC
16677	ZNF765
16678	NLRP12
16679	MYADM
16680	ZNF845
16681	SYT12
16682	CENPL
16683	SMDT1
16684	LONRF1
16685	RRP7BP
16686	ACY3
16687	IDI2
16688	YTHDC1
16689	MIDEAS
16690	MFSD4B
16691	LIN52
16692	ZNF804A
16693	NEK9
16694	CABLES1
16695	NXPE3
16696	CHMP7
16697	ALKBH8
16698	MYLK3
16699	EXOC3L4
16700	WDR20
16701	CHRDL1
16702	CALML4
16703	MARVELD3
16704	RFT1
16705	TTC5
16706	FDXACB1
16707	C11orf52
16708	TIMD4
16709	NDUFAF2
16710	ARRDC4
16711	LINC00923
16712	COG7
16713	EOLA1
16714	ZNF300
16715	MYOZ3
16716	TPGS1
16717	CCNQ
16718	SLC25A51
16719	SNX29
16720	CTBP1-DT
16721	GGTLC1
16722	ZC3HAV1L
16723	TTC30A
16724	INTS4
16725	OXNAD1
16726	DSEL
16727	RIPPLY1
16728	MTDH
16729	MTSS2
16730	TMEM88
16731	MTG1
16732	UBTD2
16733	DAPL1
16734	CDHR1
16735	STYXL2
16736	RCSD1
16737	LINC01278
16738	LMBRD2
16739	MRPS36
16740	ATP6AP1L
16741	ZNF461
16742	ZNF585B
16743	CAPN13
16744	GLYATL1
16745	TMEM132C
16746	SCGB3A1
16747	TMEM129
16748	MEX3A
16749	STRADA
16750	PRR29
16751	METTL18
16752	GORAB
16753	NAF1
16754	C1orf105
16755	CRB3
16756	SPSB4
16757	PXYLP1
16758	MRRF
16759	RBM18
16760	CHMP4C
16761	RPS2P4
16762	BBIP1
16763	LDHAL6B
16764	RPS4XP2
16765	SPECC1
16766	ATXN3L
16767	BICDL1
16768	FANK1
16769	G6PC3
16770	ASB16
16771	ZNF764
16772	MOB1B
16773	TIMM50
16774	TIFA
16775	MAFG-DT
16776	MGME1
16777	DTD1
16778	RPS15AP1
16779	FAM114A1
16780	TMEM169
16781	TMEM183A
16782	ARRDC1
16783	DPH7
16784	OTOP2
16785	DNER
16786	SLC38A5
16787	BPIFB1
16788	DRC1
16789	TUBBP1
16790	HELB
16791	SHKBP1
16792	CENPBD1
16793	H2AW
16794	ZNF276
16795	REEP6
16796	IMP4
16797	HNRNPLL
16798	UBE2Q2
16799	CCDC102A
16800	MARS2
16801	ADAMTSL1
16802	PEX11G
16803	MARCHF9
16804	ZBTB47
16805	B3GNT7
16806	NT5C1B
16807	PKHD1L1
16808	COQ10A
16809	TEX30
16810	NEURL3
16811	DMKN
16812	NAPRT
16813	KCNG4
16814	TMEM44
16815	ORAI3
16816	ZNF561
16817	RPS10P5
16818	OLFM2
16819	HTR7P1
16820	PRDM6
16821	PIGM
16822	IGSF8
16823	C1orf158
16824	TXNP1
16825	PGAP3
16826	ODAD1
16827	LEMD1
16828	HAUS8
16829	MVB12A
16830	SP140L
16831	OPALIN
16832	MMGT1
16833	MYL10
16834	SYCE1
16835	LOC93429
16836	MGAM2
16837	ARMC6
16838	LOC93463
16839	ZNF670
16840	MAPK1IP1L
16841	TPTE2
16842	SDR42E1
16843	ZFAND4
16844	EGFEM1P
16845	TRMT10A
16846	CACNA2D4
16847	TBC1D31
16848	FBXO44
16849	MRFAP1
16850	LOC93622
16851	TADA2B
16852	TBCK
16853	TJAP1
16854	MYOCD
16855	ACP4
16856	ST7-AS1
16857	ST7-AS2
16858	ST7-OT3
16859	CGB5
16860	CAPZA3
16861	ARHGAP18
16862	CADPS2
16863	HPYR1
16864	RPS23P1
16865	GCNA
16866	AOCH
16867	ACTR8
16868	ATP5IF1
16869	CLEC6A
16870	CPA5
16871	DYT13
16872	FGS3
16873	FOXP2
16874	MRX77
16875	NDUFB3P1
16876	NDUFB3P2
16877	NDUFB3P4
16878	NDUFB3P3
16879	NDUFB3P5
16880	OTSC2
16881	PDB4
16882	PIGS
16883	SCA18
16884	SERHL
16885	TRICY1
16886	TTYH2
16887	TRS-TGA2-1
16888	MUC16
16889	POM121L2
16890	CGB7
16891	LRRC4B
16892	HTRA3
16893	CAMK2N2
16894	FTMT
16895	ZNF101
16896	SYAP1
16897	LENG9
16898	SFXN1
16899	HSPB9
16900	SFXN5
16901	ORMDL1
16902	ORMDL3
16903	PAXBP1
16904	TMEM203
16905	CGB8
16906	SYTL3
16907	SYTL4
16908	SYTL5
16909	ARHGAP12
16910	RP1L1
16911	CDRT2
16912	CDRT3
16913	CDRT5
16914	CDRT7
16915	CDRT8
16916	CDRT10
16917	CDRT11
16918	CDRT12
16919	CDRT13
16920	CDRT15P1
16921	ABCC12
16922	SNORD46
16923	SNORD38A
16924	SNORD38B
16925	OPN4
16926	FOXQ1
16927	GNG8
16928	DNAJA1P5
16929	H2AZ2
16930	EPSTI1
16931	TP53INP1
16932	PPP1R14A
16933	PPP1R11P1
16934	PPP1R11P2
16935	TP53BP2P1
16936	PPP1R14BP4
16937	PPP1R1AP1
16938	PPP1R2P8
16939	AUTS5
16940	MNG3
16941	CEP41
16942	FNIP1
16943	TBC1D27P
16944	BMS1P20
16945	LIMS3
16946	TGS1
16947	VWSM
16948	NRCLP2
16949	MYL12B
16950	RPS27AP1
16951	EGLN2
16952	EGLN3
16953	BIRC8
16954	CAVIN3
16955	PRRT2
16956	ERI2
16957	SAT2
16958	DTD2
16959	GTF3C6
16960	SNX18
16961	CYTOR
16962	MRAP2
16963	RWDD2A
16964	CMTM7
16965	FAM71E1
16966	TUBA3E
16967	RDH13
16968	IL17F
16969	IFT43
16970	STX1B
16971	GLMP
16972	KRT71
16973	FDX2
16974	HOGA1
16975	WDR89
16976	RBM8B
16977	L3HYPDH
16978	TP53RK
16979	SGF29
16980	PHF21B
16981	VPS26B
16982	GLB1L3
16983	NACC1
16984	CFAP36
16985	MED8
16986	KTI12
16987	RPUSD1
16988	PLCD3
16989	PTH2
16990	MTFR2
16991	CDCA5
16992	AHNAK2
16993	RPLP0P2
16994	SAAL1
16995	IZUMO4
16996	SCAMP4
16997	ADAT3
16998	CHST14
16999	GOLM2
17000	KIF12
17001	MISP3
17002	SLC46A1
17003	C12orf57
17004	LARP4
17005	GLCCI1
17006	TMEM106A
17007	SLC52A3
17008	SFT2D1
17009	TEX261
17010	SMIM12
17011	AZIN2
17012	TMEM54
17013	TUBA3D
17014	HELQ
17015	CMTM1
17016	CYP2U1
17017	ADPRHL1
17018	MFSD3
17019	SDSL
17020	TUBA3FP
17021	KLHDC7B
17022	ODF3
17023	ZBED6CL
17024	PIK3IP1
17025	HENMT1
17026	FAM83F
17027	SLC35A4
17028	ZNF257
17029	DTX2
17030	ZIM3
17031	TOE1
17032	LINC00310
17033	LINC00313
17034	B3GALT5-AS1
17035	LINC00334
17036	TSPEAR-AS2
17037	MCM3AP-AS1
17038	BUD23
17039	DBA2
17040	TRIM9
17041	TXNRD3
17042	UCN3
17043	SIGLEC11
17044	SLC2A13
17045	FAM8A5P
17046	FAM8A6P
17047	SIGLEC18P
17048	SIGLEC26P
17049	SIGLEC27P
17050	SIGLEC28P
17051	SIGLEC29P
17052	SIGLEC31P
17053	SIGLEC30P
17054	SIGLEC20P
17055	SIGLEC21P
17056	SIGLEC22P
17057	SIGLEC24P
17058	SIGLEC25P
17059	LOC114224
17060	ANBC
17061	LACTB
17062	EFHC1
17063	CGB1
17064	CGB2
17065	AD7
17066	ATOD6
17067	NLRP3
17068	NMTC3
17069	MAL2
17070	SLC22A9
17071	SNORD15B
17072	TIRAP
17073	SAX1
17074	MIR155HG
17075	ERMAP
17076	SNORD73B
17077	COX7BP1
17078	LRRC37B
17079	CYGB
17080	CSPG4P1Y
17081	TTTY3
17082	TTTY4
17083	CARD16
17084	PGLYRP2
17085	PGLYRP3
17086	PKD1L2
17087	BTBD9
17088	LMTK3
17089	CSMD2
17090	MBD6
17091	XKR4
17092	GPRIN1
17093	CSMD3
17094	SLC25A25
17095	STK11IP
17096	TUBGCP5
17097	KLHL32
17098	FMNL2
17099	ELFN2
17100	TMEM132B
17101	PSMG3-AS1
17102	SLITRK1
17103	ESCO1
17104	CCDC85A
17105	TMEM200A
17106	MYSM1
17107	RNF157
17108	GALNT13
17109	GNRHR2
17110	SORCS1
17111	CSPG4P5
17112	KLHL29
17113	CROCCP3
17114	ZBED9
17115	RHPN1
17116	LENG8
17117	PNMA5
17118	PWWP2A
17119	SMYD4
17120	FHAD1
17121	SLAMF6
17122	OSBPL1A
17123	OSBPL5
17124	OSBPL6
17125	OSBPL7
17126	OSBPL8
17127	OSBPL9
17128	OSBPL10
17129	OSBPL11
17130	MRSS
17131	C1QTNF1
17132	C1QTNF2
17133	C1QTNF3
17134	C1QTNF4
17135	C1QTNF5
17136	C1QTNF6
17137	C1QTNF7
17138	FBXO32
17139	TMEM123
17140	EPB41L4A-AS1
17141	SMIM19
17142	GPRASP2
17143	MRFAP1L1
17144	TSGA13
17145	PTPMT1
17146	FLYWCH2
17147	WDR31
17148	VASN
17149	ZNF618
17150	CGAS
17151	SLC26A9
17152	NT5C3B
17153	CCDC124
17154	HAUS1
17155	TNFRSF14-AS1
17156	SLC26A7
17157	MARCHF3
17158	ZNF554
17159	ATG4A
17160	KCTD12
17161	OMA1
17162	DDIT4L
17163	RAB42
17164	SLC25A26
17165	FBXO17
17166	PCMTD1
17167	GPR146
17168	FCRL1
17169	FCRL3
17170	LRRC42
17171	GBP4
17172	GBP5
17173	LRRC56
17174	MALSU1
17175	UHRF2
17176	ZNF689
17177	FCHO2
17178	ARHGEF25
17179	ZNF501
17180	TENT5B
17181	SLC5A11
17182	TNFRSF13C
17183	KIR3DL3
17184	NOSTRIN
17185	ALPK2
17186	ARHGAP33
17187	EVI5L
17188	TRMT61A
17189	RASGRP4
17190	C12orf56
17191	DIS3L
17192	ARL11
17193	FANCD2OS
17194	IQCD
17195	DHRS1
17196	WDFY2
17197	RAB3C
17198	NXNL1
17199	CTHRC1
17200	TSR3
17201	ODAD3
17202	ZNF653
17203	RNF166
17204	RMI2
17205	OSR2
17206	LRRC58
17207	LYSMD3
17208	BATF2
17209	SLC22A12
17210	DNTTIP1
17211	DIRC1
17212	FOXP4
17213	ZNF526
17214	FMO9P
17215	LRRC3B
17216	KLHDC3
17217	DNAAF10
17218	RPL12P4
17219	NUS1
17220	FAM210B
17221	PHACTR3
17222	CYYR1
17223	CMTM5
17224	TGM7
17225	TM4SF19
17226	PABIR1
17227	ZMYND19
17228	COX20
17229	ABHD15
17230	TLCD1
17231	GINM1
17232	MOGAT1
17233	ACSM1
17234	C8orf34
17235	PANX3
17236	EXOC3-AS1
17237	RBP7
17238	SLC26A8
17239	LYPD1
17240	IL22RA2
17241	ZNF837
17242	LINC01257
17243	TM4SF18
17244	RAB39B
17245	GRIN3A
17246	GRIN3B
17247	TOP1MT
17248	OLIG1
17249	CLNK
17250	TSEN15
17251	NIBAN1
17252	MAS1L
17253	MRGPRD
17254	APOA5
17255	MRGPRE
17256	MRGPRF
17257	MRPL53
17258	MRPL54
17259	HTX3
17260	FRA18C
17261	PPP1R27
17262	RPL37P2
17263	RPL38P1
17264	N4BP2L2-IT2
17265	RPL39L
17266	ANIB1
17267	HSPA12B
17268	CNTROB
17269	SNAP47
17270	LEAP2
17271	SLC18B1
17272	LRG1
17273	MED12L
17274	CLRN1-AS1
17275	RPL3P2
17276	SNORD139
17277	SNORD83A
17278	SNORD83B
17279	WDR17
17280	ART5
17281	ACAP3
17282	ARAP2
17283	ARAP1
17284	AGAP2
17285	AGAP1
17286	AGAP3
17287	CANDF1
17288	TADA1
17289	CATSPER1
17290	THEM4
17291	SLC31A1P1
17292	DACH2
17293	CATSPER2
17294	SCGB3A2
17295	SH2D1B
17296	DCD
17297	WFIKKN1
17298	RAB3IP
17299	SSX2IP
17300	ATOD3
17301	ATOD5
17302	GRDX
17303	HPE6
17304	HYT1
17305	MNRI
17306	THMA
17307	MRGPRX2
17308	MRGPRX3
17309	MRGPRX4
17310	SXI2
17311	PLAAT5
17312	FTSJ3
17313	SLC16A10
17314	GALNT15
17315	IP6K3
17316	DEFB118
17317	CIB3
17318	TAGAP
17319	TMC1
17320	TMC2
17321	RLN3
17322	TWIST2
17323	PARD3B
17324	RFFL
17325	ZNF354B
17326	TRIM6
17327	LINC00161
17328	UBE2J2
17329	PCAT4
17330	BORCS5
17331	OLFM3
17332	ANTXR2
17333	MUCL1
17334	RPL29P2
17335	RPL23AP7
17336	GPR62
17337	EXOSC6
17338	C10orf71
17339	PRAP1
17340	ZNF511
17341	CHCHD1
17342	MSS51
17343	CFAP70
17344	C10orf90
17345	BTBD16
17346	FAM24A
17347	PSTK
17348	ZNF488
17349	PIK3AP1
17350	MORN4
17351	ZFYVE27
17352	MMP21
17353	COMTD1
17354	FRA10AC1
17355	ANKRD22
17356	CTSLP1
17357	SFXN2
17358	PDZD8
17359	AGAP4
17360	BORCS7
17361	LYZL2
17362	SNRPD2P1
17363	NUDT9P1
17364	AGAP11
17365	GSTO2
17366	SFR1
17367	CALHM3
17368	CTAGE7P
17369	CLRN3
17370	ANAPC16
17371	PNLIPRP3
17372	SFXN4
17373	CPXM2
17374	OR52E2
17375	OR52J3
17376	OR51L1
17377	OR51A7
17378	OR51S1
17379	OR51F2
17380	OR52R1
17381	OR51N1P
17382	IFTAP
17383	KRT18P14
17384	OR4C46
17385	OR4C2P
17386	OR4X2
17387	OR4B1
17388	OR52M1
17389	OR52K2
17390	OR52P2P
17391	OR5P2
17392	OR5P3
17393	LARGE2
17394	SLC36A4
17395	FAT3
17396	UBTFL2
17397	TRIM64
17398	TMEM45B
17399	CYP2R1
17400	DBX1
17401	RPS6P17
17402	CSNK1A1P2
17403	HNRNPA1P60
17404	COLCA2
17405	PIH1D2
17406	NXPE1
17407	NXPE2
17408	JAML
17409	CTBP2P6
17410	DNAJC24
17411	CYCSP25
17412	ARL14EP
17413	OR8I2
17414	OR2D3
17415	OR2D2
17416	OR52W1
17417	OR56A4
17418	OR56A1
17419	TRIM51GP
17420	DEPDC4
17421	RPL7P38
17422	LRRK2
17423	CCDC38
17424	TMEM52B
17425	FAM186A
17426	TUBB8P5
17427	CYCSP30
17428	NOPCHAP1
17429	KRT18P20
17430	OR2AP1
17431	OR10P1
17432	PSMB3P1
17433	SDR9C7
17434	LRIG3
17435	TMEM132D
17436	SLC15A4
17437	RHEBL1
17438	OR11M1P
17439	C12orf54
17440	ZNF641
17441	OR10AD1
17442	TPH2
17443	LOC121296
17444	GGTA2P
17445	SP7
17446	GTSF1
17447	OR9K1P
17448	OR10A7
17449	KRT74
17450	NEDD1
17451	SLC9A7P1
17452	IKBIP
17453	LDHAL6CP
17454	H4-16
17455	ERP27
17456	FGD4
17457	GOT2P4
17458	AEBP2
17459	ASCL4
17460	BTBD11
17461	SPIC
17462	ANO4
17463	ALKBH2
17464	FOXN4
17465	SPPL3
17466	PEX12P1
17467	CHDM
17468	TEX29
17469	NRAD1
17470	PSMA6P4
17471	CYCSP35
17472	METTL21EP
17473	PPIAP26
17474	CSNK1A1L
17475	TOMM22P3
17476	RXFP2
17477	TEX26
17478	SLAIN1
17479	RIOK3P1
17480	PRR20A
17481	LGMNP1
17482	SPACA7
17483	PPIAP24
17484	TDRD9
17485	RPL21P12
17486	ANKRD9
17487	RPS29P1
17488	AK7
17489	IFI27L1
17490	C14orf28
17491	PPIAP4
17492	TRAPPC6B
17493	RPLP0P3
17494	KRT18P6
17495	CLBA1
17496	PLD4
17497	ADSS1
17498	CEND1P1
17499	RNASE11
17500	TPPP2
17501	RNASE8
17502	MRPL52
17503	PSMB11
17504	OR4K14
17505	OR4L1
17506	OR11H6
17507	LRR1
17508	KLHDC1
17509	FRMD6
17510	SOCS4
17511	NAA30
17512	UBA52P3
17513	PPIAP5
17514	COX4I1P1
17515	GPHB5
17516	PTBP1P
17517	FXNP1
17518	NOXRED1
17519	CYCSP1
17520	JDP2
17521	ISCA2
17522	ACOT4
17523	TTC8
17524	TC2N
17525	SLC24A4
17526	SLC25A29
17527	DEGS2
17528	KLHL33
17529	LEO1
17530	C15orf40
17531	SENP8
17532	MTFMT
17533	SLC51B
17534	TARS3
17535	HIGD2B
17536	LRRC28
17537	TMEM266
17538	NIPA1
17539	AGBL1
17540	HYKK
17541	WHAMM
17542	FSD2
17543	PLA2G4E
17544	C16orf46
17545	PRSS29P
17546	NTAN1
17547	CEP20
17548	LOC123862
17549	DNAAF1
17550	ACSM2A
17551	DCUN1D3
17552	NRN1L
17553	CMTM3
17554	C16orf78
17555	SPATA2L
17556	SPATA33
17557	NOXO1
17558	CCDC78
17559	ANKRD26P1
17560	IQCK
17561	EEF1A1P38
17562	ZG16B
17563	PRSS30P
17564	PAQR4
17565	ZC3H18
17566	GPR139
17567	CDYL2
17568	ANKS3
17569	UBALD1
17570	SEPTIN12
17571	ZNF720
17572	TMEM219
17573	EARS2
17574	SNX20
17575	TMEM170A
17576	ATP5PBP7
17577	METTL23
17578	HSF5
17579	OR4D2
17580	MSI2
17581	SLC38A10
17582	CANT1
17583	USH1G
17584	CD300LB
17585	KIF19
17586	ZPBP2
17587	CYB5D1
17588	OVCA2
17589	MYL6P5
17590	USP43
17591	KRBA2
17592	C17orf64
17593	SPATA32
17594	HEXIM2
17595	LSM12
17596	CCDC43
17597	CNTD1
17598	TMEM132E
17599	WFIKKN2
17600	LOC124865
17601	FLJ40194
17602	B4GALNT2
17603	SPACA3
17604	RSKR
17605	SEZ6
17606	ANKRD13B
17607	SLC43A2
17608	CYB5D2
17609	C17orf49
17610	ZFP3
17611	TXNP4
17612	GGT6
17613	SPNS2
17614	EFCAB13
17615	MRPL10
17616	WDR81
17617	RN7SK
17618	TBC1D16
17619	AFMID
17620	GJD3
17621	KRT222
17622	KRT40
17623	SNHG29
17624	ZSWIM7
17625	RIBIN
17626	MIEF2
17627	SLC5A10
17628	RPS2P46
17629	FAM210A
17630	KRT18P8
17631	LOXHD1
17632	RPL22P1
17633	INO80C
17634	TTC39C
17635	DIPK1C
17636	CLDND2
17637	ZNF816
17638	ZNF543
17639	CEACAM20
17640	RAVER1
17641	OR7D4
17642	OR7G1
17643	OR1M1
17644	COX6B2
17645	CALR3
17646	ACER1
17647	MICOS13
17648	MBD3L2
17649	TRAPPC5
17650	PCP2
17651	OSCAR
17652	ZNF813
17653	EEF1DP1
17654	TGIF1P1
17655	ZNF441
17656	ZNF491
17657	ZNF440
17658	SWSAP1
17659	CCDC159
17660	JOSD2
17661	IZUMO2
17662	CPT1C
17663	ALDH16A1
17664	NTN5
17665	PPIAP58
17666	NLRP13
17667	NLRP8
17668	NLRP5
17669	ZNF787
17670	ZNF573
17671	RPS4XP21
17672	AKR1B1P7
17673	WDR88
17674	TMIGD2
17675	EID2B
17676	TNFAIP8L1
17677	ZNF57
17678	IRGQ
17679	ZNF428
17680	JSRP1
17681	MOB3A
17682	MFSD12
17683	GIPC3
17684	NDUFA11
17685	MISP
17686	LRRC25
17687	OR1I1
17688	WTIP
17689	ZNF792
17690	NR2C2AP
17691	HSPB6
17692	CCDC105
17693	CYP4F22
17694	RINL
17695	FBXO27
17696	SNX6P1
17697	PLK5
17698	C19orf47
17699	LINC00661
17700	OR10H4
17701	ANKLE1
17702	C2CD4C
17703	MRPL57P1
17704	GABPB2
17705	TCHHL1
17706	RPTN
17707	CCDC163
17708	TDRD10
17709	SHE
17710	KDF1
17711	CCSAP
17712	LRRC38
17713	AADACL3
17714	PUSL1
17715	B3GALT6
17716	KRT8P21
17717	DNAI3
17718	KLHDC9
17719	TGIF2P1
17720	AXDND1
17721	LOC126860
17722	MAB21L3
17723	IFFO2
17724	H3C14
17725	SLC44A3
17726	LOC126987
17727	ATXN7L2
17728	C1orf194
17729	LOC127011
17730	LYPLAL1
17731	OR2M5
17732	OR2M3
17733	OR2T12
17734	OR14C36
17735	OR2T34
17736	OR2T10
17737	OR2T4
17738	OR2T11
17739	XRCC6P3
17740	RPLP1P3
17741	ATP6V1G3
17742	ASB17
17743	TYW3
17744	ERICH3
17745	LRRIQ3
17746	TPRG1L
17747	PRXL2B
17748	MYOM3
17749	RPL36P5
17750	DMBX1
17751	OR10J5
17752	TMCO2
17753	ZNF684
17754	RPSAP20
17755	TCEANC2
17756	PODN
17757	S100A7P1
17758	LRRC39
17759	GJB4
17760	HMGB4
17761	RNF19B
17762	RPL18AP4
17763	A3GALT2
17764	DCST2
17765	DNAH14
17766	OR2AJ1
17767	OR14L1P
